OBJECTID,ID,HOSPITAL_ NAME,ADDRESS,CITY,STUSPS,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_FIPS,OWNER,BEDS,TRAUMA,HELIPAD,ZCTA5CE10
4539,2793001,AURORA VISTA DEL MAR HOSPITAL,801 SENECA STREET,VENTURA,CA,93001,NOT AVAILABLE,PSYCHIATRIC,OPEN,87,VENTURA,6111,USA,34.30776435,-119.2836635,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.vistadelmarhospital.com,6,PROPRIETARY,87,NOT AVAILABLE,N,93001
4540,26991360,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 WEST JANSS ROAD,THOUSAND OAKS,CA,91360,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,321,VENTURA,6111,USA,34.20797051,-118.8828949,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.losrobleshospital.com,6,PROPRIETARY,321,LEVEL II,Y,91360
4541,31795687,NORTH BAY VACAVALLEY HOSPITAL,1000 NUT TREE ROAD,VACAVILLE,CA,95687,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,50,SOLANO,6095,USA,38.35579706,-121.951749,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.northbay.org/,6,PROPRIETARY,50,NOT AVAILABLE,Y,95687
4542,8180701,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN ST,FORT MORGAN,CO,80701,(970) 867-3391,GENERAL ACUTE CARE,OPEN,50,MORGAN,8087,USA,40.26002138,-103.7954793,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.coloradoplainsmedicalcenter.com,8,PROPRIETARY,50,LEVEL III,Y,80701
4543,6680461,ST VINCENT GENERAL HOSPITAL DISTRICT,822 W 4TH STREET,LEADVILLE,CO,80461,(719) 486-0230,CRITICAL ACCESS,OPEN,25,LAKE,8065,USA,39.24499904,-106.303453,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.svghd.org,8,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y,80461
4544,36794558,QUEEN OF THE VALLEY HOSPITAL - NAPA,1000 TRANCAS STREET,NAPA,CA,94558,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,211,NAPA,6055,USA,38.32450327,-122.2970568,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.thequeen.org,6,NON-PROFIT,211,LEVEL III,Y,94558
4545,6281036,WEISBROD MEMORIAL COUNTY HOSPITAL,1208 LUTHER STREET,EADS,CO,81036,(719) 438-5401,GENERAL ACUTE CARE,OPEN,42,KIOWA,8061,USA,38.48031973,-102.7848674,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.weisbrod.org,8,GOVERNMENT - LOCAL,42,NOT AVAILABLE,N,81036
4546,694501,ALAMEDA HOSPITAL,2070 CLINTON,ALAMEDA,CA,94501,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,135,ALAMEDA,6001,USA,37.76279436,-122.2542136,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.alamedahospital.org,6,GOVERNMENT - DISTRICT/AUTHORITY,135,NOT AVAILABLE,N,94501
4547,52394538,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,CA,94538,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,341,ALAMEDA,6001,USA,37.55728288,-121.9798084,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.whhs.com,6,GOVERNMENT - STATE,341,NOT AVAILABLE,Y,94538
4548,4580906,CEDAR SPRINGS BEHAVIORAL HEALTH SYSTEM,2135 SOUTHGATE RD,COLORADO SPRINGS,CO,80906,(719) 633-4114,PSYCHIATRIC,OPEN,110,EL PASO,8041,USA,38.80231634,-104.8162352,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cedarspringsbhs.com,8,PROPRIETARY,110,NOT AVAILABLE,N,80906
4549,4680918,PEAK VIEW BEHAVIORAL HEALTH,2102 UNIVERSITY PARK BLVD,COLORADO SPRINGS,CO,80918,(719) 444-8484,PSYCHIATRIC,CLOSED,92,EL PASO,8041,USA,38.91071383,-104.7897384,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.colorado.gov/cs/Satellite/CDPHE-CHEIS/CBON/1251596849638,2012-06-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.strategicbh.com/peakview.html,8,PROPRIETARY,92,NOT AVAILABLE,N,80918
4550,4780910,HEALTHSOUTH REHABILITATION HOSPITAL OF CO SPGS,325 PARKSIDE DRIVE,COLORADO SPRINGS,CO,80910,(719) 630-8000,REHABILITATION,OPEN,64,EL PASO,8041,USA,38.82807586,-104.7914688,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.healthsouthcoloradosprings.com,8,PROPRIETARY,64,NOT AVAILABLE,N,80910
4551,5690301,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,369,LOS ANGELES,6037,USA,33.95044443,-118.348236,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.centinelamed.com,6,PROPRIETARY,369,NOT AVAILABLE,N,90301
4552,7690701,COLLEGE HOSPITAL,10802 COLLEGE PLACE,CERRITOS,CA,90701,NOT AVAILABLE,PSYCHIATRIC,OPEN,187,LOS ANGELES,6037,USA,33.88433527,-118.1029467,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.collegehospitals.com,6,PROPRIETARY,187,NOT AVAILABLE,N,90701
4553,15491733,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,CA,91733,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,117,LOS ANGELES,6037,USA,34.04803528,-118.0432949,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.greaterelmonte.com,6,GOVERNMENT - DISTRICT/AUTHORITY,117,NOT AVAILABLE,N,91733
4554,24790033,LAC+USC MEDICAL CENTER,1200 NORTH STATE STREET,LOS ANGELES,CA,90033,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,676,LOS ANGELES,6037,USA,34.05956159,-118.2083566,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lacusc.org,6,GOVERNMENT - LOCAL,676,"LEVEL I, LEVEL II PEDIATRIC",Y,90033
4555,38190095,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,(310) 825-9111,GENERAL ACUTE CARE,OPEN,466,LOS ANGELES,6037,USA,34.06655438,-118.4466251,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2013-10-15T00:00:00.000Z,http://www.uclahealth.org,6,GOVERNMENT - STATE,466,"LEVEL I, LEVEL I PEDIATRIC",Y,90095
4556,10092262,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,385,RIVERSIDE,6065,USA,33.83866785,-116.5434536,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.desertmedctr.com,6,PROPRIETARY,385,LEVEL II,Y,92262
4557,37892501,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,373,RIVERSIDE,6065,USA,33.97655423,-117.3809889,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.riversidecommunityhospital.com,6,PROPRIETARY,373,LEVEL II,Y,92501
4558,37992555,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,362,RIVERSIDE,6065,USA,33.91191123,-117.1958298,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.rcrmc.org,6,GOVERNMENT - LOCAL,362,"LEVEL II, LEVEL II PEDIATRIC",Y,92555
4559,44492562,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,120,RIVERSIDE,6065,USA,33.55877691,-117.1840678,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.swhealthcaresystem.com/,6,PROPRIETARY,120,NOT AVAILABLE,N,92562
4560,44592595,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,36485 INLAND VALLEY,WILDOMAR,CA,92595,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,132,RIVERSIDE,6065,USA,33.59168162,-117.2376011,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.swhcs.com,6,PROPRIETARY,132,NOT AVAILABLE,Y,92595
4561,37295116,REGIONAL MEDICAL OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,CA,95116,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,249,SANTA CLARA,6085,USA,37.36231615,-121.8489245,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.regionalmedicalsanjose.com,6,PROPRIETARY,249,LEVEL II,Y,95116
4562,39994403,SAN MATEO MEDICAL CENTER,222 WEST 39TH AVENUE,SAN MATEO,CA,94403,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,228,SAN MATEO,6081,USA,37.53114656,-122.2994948,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sanmateomedicalcenter.org,6,GOVERNMENT - LOCAL,228,NOT AVAILABLE,N,94403
4563,42796001,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,CA,96001,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,246,SHASTA,6089,USA,40.58563182,-122.3878683,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.shastaregional.com,6,PROPRIETARY,246,NOT AVAILABLE,Y,96001
4564,32093514,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,INYO,6027,USA,37.36206187,-118.4062398,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nih.org,6,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,N,93514
4565,27694904,MARIN GENERAL HOSPITAL,250 BON AIR ROAD,GREENBRAE,CA,94904,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,235,MARIN,6041,USA,37.94725336,-122.5358589,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2013-10-15T00:00:00.000Z,http://www.maringeneral.org,6,GOVERNMENT - DISTRICT/AUTHORITY,235,LEVEL III,N,94904
4566,27595340,MARIE GREEN PSYCHIATRIC CENTER - P H F,300 EAST 15TH STREET,MERCED,CA,95340,NOT AVAILABLE,PSYCHIATRIC,OPEN,16,MERCED,6047,USA,37.29378408,-120.4734747,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,NOT AVAILABLE,6,GOVERNMENT - LOCAL,16,NOT AVAILABLE,N,95340
4567,8093720,COMMUNITY BEHAVIORAL HEALTH CENTER,7171 NORTH CEDAR AVENUE,FRESNO,CA,93720,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,61,FRESNO,6019,USA,36.84040123,-119.7576623,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2013-10-15T00:00:00.000Z,http://www.communitymedical.org,6,PROPRIETARY,61,LEVEL I,N,93720
4568,22793306,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,222,KERN,6029,USA,35.38249885,-118.9697737,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kernmedicalcenter.com,6,GOVERNMENT - LOCAL,222,LEVEL II,Y,93306
4569,22893240,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVENUE,LAKE ISABELLA,CA,93240,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,101,KERN,6029,USA,35.6350283,-118.4069917,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kvhd.org,6,GOVERNMENT - DISTRICT/AUTHORITY,101,NOT AVAILABLE,Y,93240
4570,39393301,SAN JOAQUIN COMMUNITY HOSPITAL,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,254,KERN,6029,USA,35.38339964,-119.0205238,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.sjvrehab.com,6,PROPRIETARY,254,NOT AVAILABLE,Y,93301
4571,8781052,PROWERS MEDICAL CENTER,401 KENDALL DRIVE,LAMAR,CO,81052,(719) 336-4343,CRITICAL ACCESS,OPEN,25,PROWERS,8099,USA,38.07060898,-102.6101232,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.prowersmedical.com,8,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y,81052
4572,7781501,WEST SPRINGS HOSPITAL,515 28 3/4 ROAD,GRAND JUNCTION,CO,81501,(970) 263-4918,PSYCHIATRIC,OPEN,-999,MESA,8077,USA,39.07926073,-108.5203817,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cwrmhc.org,8,NOT AVAILABLE,,NOT AVAILABLE,N,81501
4573,27195521,MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,ARCATA,CA,95521,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,78,HUMBOLDT,6023,USA,40.89605659,-124.0911892,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.madriverhospital.com,6,PROPRIETARY,78,NOT AVAILABLE,Y,95521
4574,41595501,SEMPERVIRENS P.H.F.,720 WOOD STREET,EUREKA,CA,95501,NOT AVAILABLE,PSYCHIATRIC,OPEN,16,HUMBOLDT,6023,USA,40.78071655,-124.1606002,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://co.humboldt.ca.us/hhs/mhb/,6,GOVERNMENT - LOCAL,16,NOT AVAILABLE,N,95501
4575,12092243,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,161,IMPERIAL,6025,USA,32.78043468,-115.5687283,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ecrmc.org,6,GOVERNMENT - LOCAL,161,LEVEL IV,Y,92243
4576,34992227,PIONEERS MEMORIAL HOSPITAL,207 WEST LEGION ROAD,BRAWLEY,CA,92227,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,107,IMPERIAL,6025,USA,32.95909297,-115.5537987,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.pmhd.org,6,GOVERNMENT - DISTRICT/AUTHORITY,107,LEVEL IV,Y,92227
4577,31393906,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,172,MONTEREY,6053,USA,36.69851657,-121.6305903,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.natividad.com,6,GOVERNMENT - LOCAL,172,LEVEL II,Y,93906
4578,7792627,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,122,ORANGE,6059,USA,33.65185454,-117.9118521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.collegehospitals.com/cosHome,6,PROPRIETARY,122,NOT AVAILABLE,N,92627
4579,13492708,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - WARNER,11250 WARNER AVENUE,FOUNTAIN VALLEY,CA,92708,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,107,ORANGE,6059,USA,33.71466444,-117.9345479,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.fountainvalleyhospital.com,6,PROPRIETARY,107,NOT AVAILABLE,Y,92708
4580,31492663,NEWPORT BAY HOSPITAL,1501 EAST 16TH STREET,NEWPORT BEACH,CA,92663,NOT AVAILABLE,PSYCHIATRIC,OPEN,36,ORANGE,6059,USA,33.62228516,-117.9075358,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.newportbayhospital.com,6,PROPRIETARY,36,NOT AVAILABLE,N,92663
4581,52892805,ANAHEIM GLOBAL MEDICAL CENTER,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,CA,92805,(714) 533-6220,GENERAL ACUTE CARE,OPEN,189,ORANGE,6059,USA,33.81973326,-117.9093552,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.anaheim-gmc.com/,6,PROPRIETARY,189,NOT AVAILABLE,N,92805
4582,10495350,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,(209) 578-1211,GENERAL ACUTE CARE,OPEN,394,STANISLAUS,6099,USA,37.6651476,-120.9970207,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.dmc-modesto.com,6,PROPRIETARY,394,LEVEL II,Y,95350
4583,31895993,NORTH VALLEY BEHAVIORAL HEALTH,1535 PLUMAS COURT,YUBA CITY,CA,95993,NOT AVAILABLE,PSYCHIATRIC,OPEN,16,SUTTER,6101,USA,39.15360363,-121.6175496,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nvbh.com/NVBH/Home.html,6,PROPRIETARY,16,NOT AVAILABLE,N,95993
4584,3280236,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,3520 W OXFORD AVE,DENVER,CO,80236,(303) 866-7066,PSYCHIATRIC,OPEN,297,DENVER,8031,USA,39.64106738,-105.0324274,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cdhs.state.co.us/cmhifl,8,GOVERNMENT - STATE,297,NOT AVAILABLE,N,80236
4585,3380204,COLORADO ACUTE LONG TERM HOSPITAL,1690 N MEAD ST,DENVER,CO,80204,(303) 264-6865,LONG TERM CARE,OPEN,63,DENVER,8031,USA,39.74359911,-105.0349823,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lifecare-hospitals.com/hospital/colorado,8,PROPRIETARY,63,NOT AVAILABLE,N,80204
4586,4180130,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,8565 S POPLAR WAY,LITTLETON,CO,80130,(720) 348-2800,PSYCHIATRIC,OPEN,86,DOUGLAS,8035,USA,39.5627578,-104.9076731,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.highlandsbhs.com,8,PROPRIETARY,86,NOT AVAILABLE,N,80130
4587,9081003,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,1600 WEST 24TH ST,PUEBLO,CO,81003,(719) 546-4000,PSYCHIATRIC,OPEN,514,PUEBLO,8101,USA,38.28894405,-104.630603,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cdhs.state.co.us/cmhip,8,GOVERNMENT - STATE,514,NOT AVAILABLE,N,81003
4588,580011,SPALDING REHABILITATION HOSPITAL,900 POTOMAC STREET,AURORA,CO,80011,(303) 367-1166,REHABILITATION,OPEN,40,ARAPAHOE,8005,USA,39.73102996,-104.8274728,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.spaldingrehab.com,8,PROPRIETARY,40,NOT AVAILABLE,N,80011
4589,780229,VIBRA LONG TERM ACUTE CARE HOSPITAL,8451 PEARL ST,THORNTON,CO,80229,(303) 288-3000,LONG TERM CARE,OPEN,71,ADAMS,8001,USA,39.85016211,-104.9799113,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.vhdenver.com,8,PROPRIETARY,71,NOT AVAILABLE,N,80229
